ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Indoor/Outdoor,Product Type,Blade Span (Diameter) (in.),Ceiling Fan Efficiency (CFM/W),Fan Power Consumption-Low Speed (W),Fan Power Consumption-High Speed (W),Fan Power Consumption-Standby (W),Ceiling Fan Features,Ceiling Fan Components Warranty (Years),Shipped with ENERGY STAR Lamp(s),ENERGY STAR Lamp Partner,Total Light Output (lumens),Total Lighting Input Power (Watts),Power Factor of Light Kit,Light Color Appearance (CCT),Light Color Quality (CRI),Light Source Rated Life (Hours),Light Kit Dimmability,Connected Functionality,Connects Using,Date Available on Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
3705417,Visual Comfort & Co.,Visual Comfort & Co,Harris Smart 56 LED,3HASM56***D,",,each ""*"" denotes a letter, a number, or a blank",014817642575;014817642582;014817642599,Indoor Ceiling Fan,Standard Fan with Light Kit,56,170.0,3.0,35.6,1.3,,3.0,0,,,,,,,,1,0,,2024-04-15,2024-10-16,"United States, Canada",ES_1113136_3HASM56***D_101520240139708_6417349,0
3705418,Visual Comfort & Co.,Visual Comfort & Co,Harris Smart 56 LED,3HASM56XXXD,,014817642575;014817642582;014817642599,Indoor Ceiling Fan,Standard Fan with Light Kit,56,170.0,3.0,35.6,1.3,,3.0,0,,,,,,,,1,0,,2024-04-15,2024-10-16,"United States, Canada",ES_1113136_3HASM56XXXD_101120240509768_7293733,0
4015866,Visual Comfort & Co.,Visual Comfort & Co,Kingston 72 LED,8KGR72,,,Indoor Ceiling Fan,Standard Fan with Light Kit,72,385.0,4.1,27.8,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-17,"United States, Canada",ES_1113136_8KGR72_041720250804588_3346853,1
4015863,Visual Comfort & Co.,Visual Comfort & Co,Kingston 72 LED,8KGR72******D,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,72,385.0,4.1,27.8,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-17,"United States, Canada",ES_1113136_8KGR72******D_041720250807641_6313516,1
4005879,Visual Comfort & Co.,Visual Comfort & Co,LAUNCETON 44,4LNCR44*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",,Indoor Ceiling Fan,Standard Fan Only,44,199.0,1.9,29.8,0.7,,3.0,0,,,,,,,,1,0,,2025-04-01,2025-03-27,"United States, Canada",ES_1113136_4LNCR44*_032720250755872_4671875,0
4015860,Visual Comfort & Co.,Visual Comfort & Co,LAUNCETON 56,4LNCR56***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,56,248.0,3.6,28.5,1.8,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-17,"United States, Canada",ES_1113136_4LNCR56***_041720250730597_3442819,0
4005881,Visual Comfort & Co.,Visual Comfort & Co,LAUNCETON 72,4LNCR72*,",,""*"" is optional and stands for different colors, where each * can be a letter or a number, or blank",,Indoor Ceiling Fan,Standard Fan Only,72,287.0,6.3,30.7,0.7,,3.0,0,,,,,,,,1,0,,2025-04-01,2025-03-27,"United States, Canada",ES_1113136_4LNCR72*_03202025014805_6443147,0
4016312,Visual Comfort & Co.,Visual Comfort & Co,Loft 62 LED,6LFR62***,",,(each * to represent a letter, a number or blank)",014817611755;014817611762;014817611779,Indoor Ceiling Fan,Standard Fan with Light Kit,62,327.0,3.6,22.4,0.9,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-25,"United States, Canada",ES_1113136_6LFR62***_032020250305839_5196055,1
4016340,Visual Comfort & Co.,Visual Comfort & Co,Loft 72 LED,6LFR72***,",,(each * to represent a letter, a number or blank)",014817611717;014817611724;014817611731,Indoor Ceiling Fan,Standard Fan with Light Kit,72,288.0,3.6,33.2,0.9,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-28,"United States, Canada",ES_1113136_6LFR72***_042820250733830_2857046,0
4009445,Visual Comfort & Co.,Visual Comfort & Co,Maverick 52 LED,3MAVR52******D,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,52,229.0,2.4,30.1,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-09,"United States, Canada",ES_1113136_3MAVR52******D_040920250332595_1255345,0
4016196,Visual Comfort & Co.,Visual Comfort & Co,Maverick 60,3MAVR60******,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,60,229.0,2.8,26.8,1.0,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-29,"United States, Canada",ES_1113136_3MAVR60******_031820250840312_3972470,0
4009449,Visual Comfort & Co.,Visual Comfort & Co,Maverick 60 LED,3MAVR60******D,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,60,269.0,4.4,33.7,1.3,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-09,"United States, Canada",ES_1113136_3MAVR60******D_040920250531732_4596108,0
4016315,Visual Comfort & Co.,Visual Comfort & Co,Maverick 70,3MAVR70******,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,70,250.0,4.8,29.8,1.0,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-25,"United States, Canada",ES_1113136_3MAVR70******_042520250956933_6163814,0
4012653,Visual Comfort & Co.,Visual Comfort & Co,Maverick 70 LED,3MAVR70******D,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,70,337.0,5.1,22.1,1.3,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-09,"United States, Canada",ES_1113136_3MAVR70******D_041020250822100_7468746,1
4016379,Visual Comfort & Co.,Visual Comfort & Co,Maverick Coastal 52,3MGMR52******,",,(each * to represent a letter, a number or blank)",014817628579;014817628586,Outdoor Ceiling Fan,Standard Fan Only,52,238.0,2.8,24.6,1.1,,3.0,0,,,,,,,,1,0,,2023-06-01,2025-04-29,"United States, Canada",ES_1113136_3MGMR52******_042920250721353_2589213,0
4016382,Visual Comfort & Co.,Visual Comfort & Co,Maverick Coastal 60,3MGMR60******,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,52,341.0,2.8,26.7,1.0,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-29,"United States, Canada",ES_1113136_3MGMR60******_042920250940766_8798139,1
3531170,Visual Comfort & Co.,Visual Comfort & Co,Maverick Coastal 60,3MGMR60***-V2,",,(each * to represent a letter, a number or blank)",014817648577;014817648584,Indoor Ceiling Fan,Standard Fan Only,60,341.0,2.8,26.7,1.0,,3.0,0,,,,,,,,1,0,,2024-06-15,2024-05-31,"United States, Canada",ES_1113136_3MGMR60***-V2_052920240708609_1095006,1
4005658,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 44,3MAVSM44******,",,(each * to represent a letter, a number or blank)",014817658231;014817658248;014817658255;014817658262;014817658279,Indoor Ceiling Fan,Standard Fan Only,44,221.0,3.8,16.1,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-03-24,"United States, Canada",ES_1113136_3MAVSM44******_031820250810508_2500831,0
4005880,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 44 LED,3MAVSM44******D,",,(each * to represent a letter, a number or blank)",014817658316;014817658323;014817658330,Indoor Ceiling Fan,Standard Fan with Light Kit,44,211.0,4.2,19.8,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-03-26,"United States, Canada",ES_1113136_3MAVSM44******D_032720250851571_2182738,0
4016372,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 52,3MAVSM52******,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,52,178.0,3.2,33.7,1.6,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-29,"United States, Canada",ES_1113136_3MAVSM52******_042920250645253_5801754,0
4005785,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 52 LED,3MAVSM52******D,",,(each * to represent a letter, a number or blank)",014817658347;014817658354;014817658361,Indoor Ceiling Fan,Standard Fan with Light Kit,52,181.0,3.2,30.0,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-03-26,"United States, Canada",ES_1113136_3MAVSM52******D_032620250252574_8575151,0
4016343,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 60,3MAVSM60******,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan Only,60,181.0,3.3,32.4,1.6,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-28,"United States, Canada",ES_1113136_3MAVSM60******_042820250947308_1252934,0
4005787,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 60 LED,3MAVSM60******D,",,(each * to represent a letter, a number or blank)",014817658378;014817658385;014817658392,Indoor Ceiling Fan,Standard Fan with Light Kit,60,196.0,3.4,29.8,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-03-26,"United States, Canada",ES_1113136_3MAVSM60******D_031820250219833_7845047,0
4016334,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 70,3MAVSM70******,",,(each * to represent a letter, a number or blank)",014817658286;014817658293;014817658309,Indoor Ceiling Fan,Standard Fan Only,70,209.0,4.7,36.4,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-04-28,"United States, Canada",ES_1113136_3MAVSM70******_031820250756799_4329250,0
4015650,Visual Comfort & Co.,Visual Comfort & Co,Maverick Smart 70 LED,3MAVSM70******D,",,(each * to represent a letter, a number or blank)",014817658408;014817658415;014817658422,Indoor Ceiling Fan,Standard Fan with Light Kit,70,205.0,5.1,36.4,1.3,,3.0,0,,,,,,,,1,0,,2025-03-15,2025-04-15,"United States, Canada",ES_1113136_3MAVSM70******D_041520250720565_5345674,0
4015794,Visual Comfort & Co.,Visual Comfort & Co,Minimalist 56 LED,3MNLR56***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,56,231.0,2.8,28.3,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR56***_041620250724324_6325722,0
4015793,Visual Comfort & Co.,Visual Comfort & Co,Minimalist 56 LED,3MNLR56***D-V1,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,56,231.0,2.8,28.3,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR56***D-V1_041620250724229_3862354,0
4015805,Visual Comfort & Co.,Visual Comfort & Co,Minimalist 72 LED,3MNLR72***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,72,278.0,3.4,32.2,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR72***_041620250802664_7015188,0
4015802,Visual Comfort & Co.,Visual Comfort & Co,Minimalist 72 LED,3MNLR72***D-V1,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,72,278.0,3.4,32.2,1.2,,3.0,0,,,,,,,,1,0,,2025-01-31,2025-04-16,"United States, Canada",ES_1113136_3MNLR72***D-V1_041620250803878_5716503,0
3892264,Visual Comfort & Co.,Visual Comfort & Co,PADDLE SMART 52,3PDSM52***,",,*** stand for different colors, where each* can be a letter or a number, or blank",014817659009;014817659016;014817659023,Indoor Ceiling Fan,Standard Fan Only,52,151.8,3.7,36.9,1.3,,3.0,0,,,,,,,,1,0,,2025-04-05,2025-01-03,"United States, Canada",ES_1113136_3PDSM52***_122520240656206_3282553,0
3892263,Visual Comfort & Co.,Visual Comfort & Co,PADDLE SMART 52,3PDSM52XXX,,014817659009;014817659016;014817659023,Indoor Ceiling Fan,Standard Fan Only,52,151.8,3.7,36.9,1.3,,3.0,0,,,,,,,,1,0,,2025-04-05,2025-01-03,"United States, Canada",ES_1113136_3PDSM52XXX_010320250811494_9872351,0
3892261,Visual Comfort & Co.,Visual Comfort & Co,PADDLE SMART 60,3PDSM60***,",,*** stand for different colors, where each* can be a letter or a number, or blank",014817659030;014817659047;014817659054,Indoor Ceiling Fan,Standard Fan Only,60,209.0,5.1,34.3,1.3,,3.0,0,,,,,,,,1,0,,2025-04-20,2025-01-03,"United States, Canada",ES_1113136_3PDSM60***_122520240639410_8719094,0
3892262,Visual Comfort & Co.,Visual Comfort & Co,PADDLE SMART 60,3PDSM60XXX,,014817659030;014817659047;014817659054,Indoor Ceiling Fan,Standard Fan Only,60,209.0,5.1,34.3,1.3,,3.0,0,,,,,,,,1,0,,2025-04-20,2025-01-03,"United States, Canada",ES_1113136_3PDSM60XXX_010320250745638_1445998,0
3893919,Visual Comfort & Co.,Visual Comfort & Co,PEEL SMART 52 LED,3PESM52***D,",,*** stand for different colors, where each * can be a letter or a number, or blank",014817658934;014817658941;014817658958,Indoor Ceiling Fan,Standard Fan with Light Kit,52,205.0,2.5,23.0,1.3,,3.0,0,,,,,,,,1,0,,2025-04-30,2025-01-14,"United States, Canada",ES_1113136_3PESM52***D_011020250133104_8090533,0
3893920,Visual Comfort & Co.,Visual Comfort & Co,PEEL SMART 52 LED,3PESM52XXXD,,014817658934;014817658941;014817658958,Indoor Ceiling Fan,Standard Fan with Light Kit,52,205.0,2.5,23.0,1.3,,3.0,0,,,,,,,,1,0,,2025-04-30,2025-01-14,"United States, Canada",ES_1113136_3PESM52XXXD_011420250318960_5113826,0
3994424,Visual Comfort & Co.,Visual Comfort & Co,PEEL SMART 66 LED,3PESM66***D,",,(*** stand for different colors, where each* can be a letter or a number, or blank)",014817658903;014817658910;014817658927,Indoor Ceiling Fan,Standard Fan Only,66,321.1,4.1,22.4,1.4,,3.0,0,,,,,,,,1,0,,2025-04-30,2025-02-13,"United States, Canada",ES_1113136_3PESM66***D_021320250600354_9350247,0
3994423,Visual Comfort & Co.,Visual Comfort & Co,PEEL SMART 66 LED,3PESM66XXXD,,,Indoor Ceiling Fan,Standard Fan Only,66,321.1,4.1,22.4,1.4,,3.0,0,,,,,,,,1,0,,2025-04-30,2025-02-13,"United States, Canada",ES_1113136_3PESM66XXXD_02062025074084_1041041,0
3892584,Visual Comfort & Co.,Visual Comfort & Co,PLANK SMART 52 HUGGER,2PLSMH52***,",,*** stand for different colors, where each* can be a letter or a number, or blank",014817658859;014817658866;014817658873,Indoor Ceiling Fan,Hugger Fan Only,52,203.4,3.1,21.0,1.2,,3.0,0,,,,,,,,1,0,,2025-04-01,2025-01-08,"United States, Canada",ES_1113136_2PLSMH52***_122520240744103_7313395,1
3892585,Visual Comfort & Co.,Visual Comfort & Co,PLANK SMART 52 HUGGER,2PLSMH52XXX,,014817658859;014817658866;014817658873,Indoor Ceiling Fan,Hugger Fan Only,52,203.4,3.1,21.0,1.2,,3.0,0,,,,,,,,1,0,,2025-04-01,2025-01-08,"United States, Canada",ES_1113136_2PLSMH52XXX_010820250208698_7715540,1
3892575,Visual Comfort & Co.,Visual Comfort & Co,PLANK SMART 72 HUGGER,2PLSMH72***,",,*** stand for different colors, where each* can be a letter or a number, or blank",014817658828;014817658835;014817658842,Indoor Ceiling Fan,Hugger Fan Only,72,257.4,7.2,24.4,1.2,,3.12,0,,,,,,,,1,0,,2025-04-01,2025-01-08,"United States, Canada",ES_1113136_2PLSMH72***_122520240822767_5855821,1
3892576,Visual Comfort & Co.,Visual Comfort & Co,PLANK SMART 72 HUGGER,2PLSMH72XXX,,014817658828;014817658835;014817658842,Indoor Ceiling Fan,Hugger Fan Only,72,257.4,7.2,24.4,1.2,,3.12,0,,,,,,,,1,0,,2025-04-01,2025-01-08,"United States, Canada",ES_1113136_2PLSMH72XXX_010820250238353_2920225,1
3844949,Visual Comfort & Co.,Visual Comfort & Co,ROZZEN 32 HUGGER,3RZHR32***,",,*** stand for different colors, where each * can be a letter or a number, or blank",014817658545;014817658552;014817658569,Indoor Ceiling Fan,Hugger Fan with Light Kit,32,155.8,4.6,19.6,0.6,,3.0,0,,,,,,,,1,0,,2025-03-01,2024-12-02,"United States, Canada",ES_1113136_3RZHR32***_120220240931336_2448354,0
3844947,Visual Comfort & Co.,Visual Comfort & Co,ROZZEN 32 HUGGER,3RZHR32XXX,,014817658545;014817658552;014817658569,Indoor Ceiling Fan,Hugger Fan with Light Kit,32,155.8,4.6,19.6,0.6,,3.0,0,,,,,,,,1,0,,2025-03-01,2024-12-02,"United States, Canada",ES_1113136_3RZHR32***_112620240153692_2024888,0
3627142,Visual Comfort & Co.,Visual Comfort & Co,Rozzen smart 60,3RZSM60***,",,*** is optional to represent any letter or number for different colors and marketing purposes",014817650976;014817650983;014817650990;014817651003,Indoor Ceiling Fan,Standard Fan Only,60,202.0,3.0,33.2,1.3,,3.0,0,,,,,,,,1,0,,2025-01-01,2024-09-10,"United States, Canada",ES_1113136_3RZSM60***_09042024065392_1311477,0
3627143,Visual Comfort & Co.,Visual Comfort & Co,Rozzen smart 60,3RZSM60XXX,,,Indoor Ceiling Fan,Standard Fan Only,60,202.0,3.0,33.2,1.3,,3.0,0,,,,,,,,1,0,,2025-01-01,2024-09-10,"United States, Canada",ES_1113136_3RZSM60XXX_090920240731684_9070856,0
4016201,Visual Comfort & Co.,Visual Comfort & Co,Stockton 60 LED,3STR60***,",,(each * to represent a letter, a number or blank)",,Indoor Ceiling Fan,Standard Fan with Light Kit,60,271.0,3.1,32.2,0.9,,3.0,0,,,,,,,,1,0,,2025-01-01,2025-04-22,"United States, Canada",ES_1113136_3STR60***_032020250317760_2573200,0
3994401,Visual Comfort & Co.,Visual Comfort & Co,TOPAN SMART 52 LED,3TNSM52***D,",,(*** stand for different colors, where each* can be a letter or a number, or blank)",014817658743;014817658750;014817658767;014817658774,Indoor Ceiling Fan,Standard Fan Only,52,150.8,3.9,32.7,1.4,,3.0,0,,,,,,,,1,0,,2025-04-25,2025-02-12,"United States, Canada",ES_1113136_3TNSM52***D_021220250537291_9637074,0
3994400,Visual Comfort & Co.,Visual Comfort & Co,TOPAN SMART 52 LED,3TNSM52XXXD,,,Indoor Ceiling Fan,Standard Fan Only,52,150.8,3.9,32.7,1.4,,3.0,0,,,,,,,,1,0,,2025-04-25,2025-02-12,"United States, Canada",ES_1113136_3TNSM52XXXD_020620250632658_2713740,0
3994367,Visual Comfort & Co.,Visual Comfort & Co,TOPAN SMART 60 LED,3TNSM60***D,",,(*** stand for different colors, where each* can be a letter or a number, or blank)",014817658781;014817658798;014817658804;014817658811,Indoor Ceiling Fan,Standard Fan Only,60,172.7,4.8,38.0,1.3,,3.0,0,,,,,,,,1,0,,2025-04-25,2025-02-11,"United States, Canada",ES_1113136_3TNSM60***D_021120250521653_7698570,0
3994366,Visual Comfort & Co.,Visual Comfort & Co,TOPAN SMART 60 LED,3TNSM60XXXD,,,Indoor Ceiling Fan,Standard Fan Only,60,172.7,4.8,38.0,1.3,,3.0,0,,,,,,,,1,0,,2025-04-25,2025-02-11,"United States, Canada",ES_1113136_3TNSM60XXXD_020620250704187_1895376,0
3711970,Visual Comfort & Co.,Visual Comfort & Co,TOURO SMART 60 LED,3TOSM60***D,",,*** is optional to represent any letter or number for different colors and marketing purposes.",014817659061;014817659078,Indoor Ceiling Fan,Standard Fan with Light Kit,60,207.0,3.5,37.0,1.2,,3.0,0,,,,,,,,1,0,,2025-03-01,2024-10-24,"United States, Canada",ES_1113136_3TOSM60***D_102420240330588_2199240,0
3711969,Visual Comfort & Co.,Visual Comfort & Co,TOURO SMART 60 LED,3TOSM60XXXD,,014817659061;014817659078,Indoor Ceiling Fan,Standard Fan with Light Kit,60,207.0,3.5,37.0,1.2,,3.0,0,,,,,,,,1,0,,2025-03-01,2024-10-24,"United States, Canada",ES_1113136_3TOSM60XXXD_101620242334843_4840991,0
2354309,WAC Lighting,Modern Forms,44 Tip-Top,FH-W2004-44L,,,Outdoor Ceiling Fan,Hugger Fan with Light Kit,44,211.0,4.1,16.0,1.3,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.88,,94.0,54000.0,1,0,,2020-03-01,2020-01-20,"United States, Canada",ES_22491_44WAKF-L_01202020052511_7911554,1
2388496,WAC Lighting,Modern Forms,44 Tip-Top,FH-W2004-44L,,,Outdoor Ceiling Fan,Hugger Fan with Light Kit,44,185.0,3.3,17.3,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.88,,94.0,54000.0,1,0,,2022-01-01,2021-11-26,"United States, Canada",ES_22491_FH-W2004-44L_111420210420952_5937969,1
2388497,WAC Lighting,Modern Forms,44 Tip-Top,FH-W2004-44L-***,",,""***"" stands for different colors, where each ""*"" can be a letter, a number, or blank",790576792231;790576792248;790576792255,Outdoor Ceiling Fan,Hugger Fan with Light Kit,44,185.0,3.3,17.3,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.88,,94.0,54000.0,1,0,,2022-01-01,2021-11-26,"United States, Canada",ES_22491_FH-W2004-44L-***_111420210420183_1117597,1
2358441,WAC Lighting,Modern Forms,"52"" Renegade",FR-W2001-52L,",,FR-W2001-52L-** (""**""  can be any length of characters or blank)",,Outdoor Ceiling Fan,Standard Fan with Light Kit,52,174.0,5.8,35.3,1.4,,3.0,0,"Seoul Demiconductor Co., Ltd",1440.0,20.0,0.9,,93.0,50000.0,1,0,,2020-03-01,2020-04-24,"United States, Canada",ES_22491_FR-W2001-52L_04242020053415_6455151,0
2358765,WAC Lighting,Modern Forms,52 Slim,52WAH-L,"52 Slim,FR-W2003-52L,",,Outdoor Ceiling Fan,Standard Fan with Light Kit,52,251.0,9.4,20.7,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.88,,93.0,54000.0,1,0,,2020-02-29,2020-01-15,"United States, Canada",ES_22491_52WAH-L_04292020031303_9983839,0
2353844,WAC Lighting,Modern Forms,52 Slim Flush,52WAHF-L,"52 Slim Flush,FH-W2003-52L,",,Outdoor Ceiling Fan,Standard Fan with Light Kit,52,242.0,2.7,22.6,1.3,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.88,,93.0,54000.0,1,0,,2020-03-01,2020-01-08,"United States, Canada",ES_22491_52WAHF-L_01202020012235_3355400,0
2353486,WAC Lighting,Modern Forms,52 Tip-Top,52WAKF-L,"52 Tip-Top,FH-W2004-52L,",,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,223.0,4.1,19.3,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.89,,94.0,54000.0,1,0,,2020-02-29,2020-01-14,"United States, Canada",ES_22491_52WAKF-L_01152020014323_2603567,1
2388587,WAC Lighting,Modern Forms,52 Tip-Top,FH-W2004-52L,,,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,202.0,3.4,18.6,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.89,,94.0,54000.0,1,0,,2022-01-01,2021-11-30,"United States, Canada",ES_22491_FH-W2004-52L_111420210920539_2053327,1
2388803,WAC Lighting,Modern Forms,52 Tip-Top,FH-W2004-52L,,,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,223.0,4.1,19.3,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.89,,94.0,54000.0,1,0,,2020-02-29,2020-01-14,"United States, Canada",ES_22491_52WAKF-L_01152020014323_26S_22491_52WAKF-L_01152020014323_260356703567,1
2388588,WAC Lighting,Modern Forms,52 Tip-Top,FH-W2004-52L-***,",,""***"" stands for different colors, where each ""*"" can be a letter, a number, or blank",790576792200;790576792217;790576792224,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,202.0,3.4,18.6,1.4,,3.0,0,"Seoul Semiconductor Co., Ltd",1000.0,15.0,0.89,,94.0,54000.0,1,0,,2022-01-01,2021-11-30,"United States, Canada",ES_22491_FH-W2004-52L-***_111420210920543_9159775,1
2366931,WAC Lighting,Modern Forms,52 Zephyr,FR-W2006-52,,,Outdoor Ceiling Fan,Standard Fan with Light Kit,52,140.8,3.7,30.6,1.2,,3.0,0,WAC Lighting Co,1600.0,20.0,0.9,,94.0,54000.0,1,1,,2020-09-01,2020-09-30,"United States, Canada",ES_22491_FR-W2006-52_10072020021529_6929856,0
2366932,WAC Lighting,Modern Forms,62 Zephyr,FR-W2006-62,,,Outdoor Ceiling Fan,Standard Fan with Light Kit,62,196.5,4.4,30.7,1.2,,3.0,0,WAC Lighting Co,1600.0,20.0,0.9,,94.0,54000.0,1,1,,2020-09-01,2020-09-30,"United States, Canada",ES_22491_FR-W2006-62_10072020022244_7364696,0
2358325,WAC Lighting,Modern Forms,"66"" Renegade","FR-W2001-66L-* (""*"" can be any length of characters or blank)",,,Outdoor Ceiling Fan,Standard Fan with Light Kit,66,259.0,6.8,38.4,1.4,,3.0,0,"Seoul Demiconductor Co., Ltd",1440.0,20.0,0.9,,93.0,50000.0,1,0,,2020-03-14,2020-04-19,"United States, Canada",ES_22491_FR-W2001-66L-*_04222020022101_2061116,0
2386794,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-**,",,(Where ** may be A to Z or Blank for different finish color)",,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-**_102720212217322_9301199,0
2386795,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-**,",,(Where ** may be A to Z or Blank for different finish color)",,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-**_102720212217182_3724745,0
2386801,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-**,",,(Where ** may be A to Z or Blank for different finish color)",,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-**_102720212217178_9182108,0
2386531,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-MB,,790576890968,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-MW_100920210128604_5275595,0
2386799,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-MB,,790576890968,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-MB_102720212217152_3784770,0
2386800,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-MB,,790576890968,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-MB_102720212218967_6645901,0
2386802,WAC Lighting,Wac,"San Francisco 52"" flush ceiling fan",F-082L-MB,,790576890968,Outdoor Ceiling Fan,Hugger Fan with Light Kit,52,138.2,3.3,25.3,1.4,,3.0,0,WAC Lighting Co,1500.0,20.0,0.89,,93.0,50000.0,1,0,,2022-03-01,2021-10-20,"United States, Canada",ES_22491_F-082L-MB_102720212218121_6045265,0
